timestamp,event_id,event_type,data
2026-03-25T18:37:51.493745,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.505565,""state"":""0.5 Wh""}"
2026-03-25T18:37:51.493841,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.505565,""state"":""0.5 Wh""}"
2026-03-25T18:37:51.493895,222686,ping,
2026-03-25T18:37:51.493938,225644,log,"[0;36m[D][hlw8012:082]: Got power=1.4W, voltage=232.8V[0m"
2026-03-25T18:37:51.493980,225652,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.77 V[0m
2026-03-25T18:37:56.469959,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":232.7661,""state"":""232.77 V""}"
2026-03-25T18:37:56.470078,225672,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.11 W[0m
2026-03-25T18:37:56.470134,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.114419,""state"":""3.11 W""}"
2026-03-25T18:37:56.470189,225694,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.5 Wh[0m
2026-03-25T18:37:56.470236,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.507507,""state"":""0.5 Wh""}"
2026-03-25T18:37:56.470288,230646,log,"[0;36m[D][hlw8012:082]: Got power=1.5W, voltage=232.9V[0m"
2026-03-25T18:37:56.535627,230654,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.91 V[0m
2026-03-25T18:37:56.535808,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":232.9052,""state"":""232.91 V""}"
2026-03-25T18:37:56.535948,230684,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.35 W[0m
2026-03-25T18:37:56.536047,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.35399,""state"":""3.35 W""}"
2026-03-25T18:37:56.536155,230708,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.5 Wh[0m
2026-03-25T18:37:58.503164,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.5096,""state"":""0.5 Wh""}"
2026-03-25T18:37:58.503280,230734,log,[0;33m[W][component:579]: hlw8012.sensor took a long time for an operation (86 ms)[0m
2026-03-25T18:37:58.503368,230740,log,[0;33m[W][component:582]: Components should block for at most 30 ms[0m
2026-03-25T18:37:58.503466,230748,log,[0;33m[W][component:579]: api took a long time for an operation (102 ms)[0m
2026-03-25T18:37:58.503524,230756,log,[0;33m[W][component:582]: Components should block for at most 30 ms[0m
2026-03-25T18:38:06.397985,232688,ping,
2026-03-25T18:38:06.398226,235646,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.11 W[0m
2026-03-25T18:38:06.398259,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.114419,""state"":""3.11 W""}"
2026-03-25T18:38:06.398282,235660,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.5 Wh[0m
2026-03-25T18:38:06.398300,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.511542,""state"":""0.5 Wh""}"
2026-03-25T18:38:06.398321,240582,log,[0;36m[D][sensor:118]: 'Phantom Power Draw' >> 0.00 W[0m
2026-03-25T18:38:06.494650,,state,"{""name_id"":""sensor/Phantom Power Draw"",""id"":""sensor-phantom_power_draw"",""value"":0,""state"":""0.00 W""}"
2026-03-25T18:38:06.494713,240648,log,"[0;36m[D][hlw8012:076]: Got power=1.5W, current=0.0A[0m"
2026-03-25T18:38:06.494742,240654,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.036 A[0m
2026-03-25T18:38:06.494762,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.036197,""state"":""0.036 A""}"
2026-03-25T18:38:06.494784,240672,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.35 W[0m
2026-03-25T18:38:06.549587,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.35399,""state"":""3.35 W""}"
2026-03-25T18:38:06.549691,240692,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.5 Wh[0m
2026-03-25T18:38:06.549750,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.513635,""state"":""0.5 Wh""}"
2026-03-25T18:38:06.549821,240720,log,[0;36m[D][sensor:118]: 'Current Signal Variance' >> 0.0000 AÂ²[0m
2026-03-25T18:38:07.132290,,state,"{""name_id"":""sensor/Current Signal Variance"",""id"":""sensor-current_signal_variance"",""value"":0,""state"":""0.0000 AÂ²""}"
2026-03-25T18:38:07.132371,240744,log,[0;36m[D][sensor:118]: 'WiFi Signal Sensor' >> -42 dBm[0m
2026-03-25T18:38:07.132402,,state,"{""name_id"":""sensor/WiFi Signal Sensor"",""id"":""sensor-wifi_signal_sensor"",""value"":-42,""state"":""-42 dBm""}"
2026-03-25T18:38:07.132425,240998,log,[0;36m[D][sensor:118]: 'Steady State Power' >> 0.0 W[0m
2026-03-25T18:38:07.132444,,state,"{""name_id"":""sensor/Steady State Power"",""id"":""sensor-steady_state_power"",""value"":0,""state"":""0.0 W""}"
2026-03-25T18:38:07.353117,241316,log,[0;36m[D][sensor:118]: 'Detected Device Type' >> 0 [0m
2026-03-25T18:38:07.353385,,state,"{""name_id"":""sensor/Detected Device Type"",""id"":""sensor-detected_device_type"",""value"":0,""state"":""0""}"
2026-03-25T18:38:07.353509,241444,log,[0;36m[D][sensor:118]: 'Startup Duration' >> 0 ms[0m
2026-03-25T18:38:07.353589,,state,"{""name_id"":""sensor/Startup Duration"",""id"":""sensor-startup_duration"",""value"":0,""state"":""0 ms""}"
2026-03-25T18:38:07.353662,241528,log,[0;36m[D][sensor:118]: 'Startup Peak Current' >> 0.00 A[0m
2026-03-25T18:38:11.490272,,state,"{""name_id"":""sensor/Startup Peak Current"",""id"":""sensor-startup_peak_current"",""value"":0,""state"":""0.00 A""}"
2026-03-25T18:38:11.490354,242692,ping,
2026-03-25T18:38:11.490379,245650,log,"[0;36m[D][hlw8012:076]: Got power=1.4W, current=0.0A[0m"
2026-03-25T18:38:11.490399,245654,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.034 A[0m
2026-03-25T18:38:11.490418,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.034186,""state"":""0.034 A""}"
2026-03-25T18:38:11.490438,245666,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.11 W[0m
2026-03-25T18:38:16.485983,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.114419,""state"":""3.11 W""}"
2026-03-25T18:38:16.486061,245688,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.5 Wh[0m
2026-03-25T18:38:16.486088,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.515577,""state"":""0.5 Wh""}"
2026-03-25T18:38:16.486112,250654,log,"[0;36m[D][hlw8012:076]: Got power=1.5W, current=0.0A[0m"
2026-03-25T18:38:16.486151,250660,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.036 A[0m
2026-03-25T18:38:21.472878,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.036197,""state"":""0.036 A""}"
2026-03-25T18:38:21.472977,250678,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.35 W[0m
2026-03-25T18:38:21.473016,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.35399,""state"":""3.35 W""}"
2026-03-25T18:38:21.473051,250698,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.5 Wh[0m
2026-03-25T18:38:21.473085,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.517669,""state"":""0.5 Wh""}"
2026-03-25T18:38:21.473135,252694,ping,
2026-03-25T18:38:21.516948,255656,log,"[0;36m[D][hlw8012:076]: Got power=1.5W, current=0.0A[0m"
2026-03-25T18:38:21.517019,255662,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.036 A[0m
2026-03-25T18:38:21.517041,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.036197,""state"":""0.036 A""}"
2026-03-25T18:38:21.517063,255680,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.35 W[0m
2026-03-25T18:38:21.517081,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.35399,""state"":""3.35 W""}"
2026-03-25T18:38:26.505190,255702,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.5 Wh[0m
2026-03-25T18:38:26.505350,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.519762,""state"":""0.5 Wh""}"
2026-03-25T18:38:26.505626,260656,log,"[0;36m[D][hlw8012:076]: Got power=1.4W, current=0.0A[0m"
2026-03-25T18:38:26.505886,260664,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.036 A[0m
2026-03-25T18:38:26.505985,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.036197,""state"":""0.036 A""}"
2026-03-25T18:38:26.506107,260680,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.11 W[0m
2026-03-28T16:05:37.311501,1.676995
2026-03-28T16:05:38.044811,1.916566
2026-03-28T16:05:47.987463,1.676995
2026-03-28T16:05:48.032659,1.676995
2026-03-28T16:05:58.005418,1.676995
2026-03-28T16:06:02.986593,1.676995
2026-03-28T16:06:07.830928,1.676995
2026-03-28T16:06:08.039221,1.676995
2026-03-28T16:06:18.010986,1.916566
2026-03-28T16:06:22.975411,1.676995
2026-03-28T16:06:28.013490,1.676995
2026-03-28T16:06:32.992771,1.676995
2026-03-28T16:06:33.029780,1.676995
2026-03-28T16:06:42.999184,1.676995
2026-03-28T16:06:43.036202,1.676995
2026-03-28T16:06:52.998052,1.676995
2026-03-28T16:06:53.044064,1.676995
2026-03-28T16:07:03.013455,1.916566
2026-03-28T16:07:03.047463,1.676995
2026-03-28T16:07:08.267864,1.676995
2026-03-28T16:07:18.011088,1.676995
2026-03-28T16:07:18.046096,1.676995
2026-03-28T16:07:28.016468,1.676995
2026-03-28T16:07:28.061000,1.676995
2026-03-28T16:07:38.018414,1.676995
2026-03-28T16:07:38.043411,1.916566
2026-03-28T16:07:48.016999,1.676995
2026-03-28T16:07:48.048313,1.676995
2026-03-28T16:07:58.022432,1.676995
2026-03-28T16:07:58.056469,1.676995
2026-03-28T16:08:07.944857,1.676995
2026-03-28T16:08:08.083696,1.676995
2026-03-28T16:08:13.067679,1.676995
2026-03-28T16:08:18.048419,1.676995
2026-03-28T16:08:28.072707,1.916566
2026-03-28T16:08:28.072707,1.676995
2026-03-28T16:08:38.045458,1.676995
2026-03-28T16:08:38.093538,1.676995
2026-03-28T16:08:48.060825,1.676995
2026-03-28T16:08:53.051116,1.676995
2026-03-28T16:08:53.090686,1.916566
2026-03-28T16:09:03.060899,1.676995
2026-03-28T16:09:07.945071,1.676995
2026-03-28T16:09:08.114567,1.676995
2026-03-28T16:09:13.097560,1.676995
2026-03-28T16:09:23.073779,1.676995
2026-03-28T16:09:23.073779,1.676995
2026-03-28T16:09:28.065554,1.676995
2026-03-28T16:09:28.096036,1.676995
2026-03-28T16:09:38.067922,1.916566
2026-03-28T16:09:38.104712,1.676995
2026-03-28T16:09:48.078852,1.676995
2026-03-28T16:09:53.085983,1.676995
2026-03-28T16:09:58.072622,1.676995
2026-03-28T16:09:58.114634,1.676995
2026-03-28T16:10:07.829871,1.676995
2026-03-28T16:10:08.132642,1.676995
2026-03-28T16:10:18.097844,1.916566
2026-03-28T16:10:23.082171,1.676995
2026-03-28T16:10:23.133401,1.676995
2026-03-28T16:10:33.092331,1.676995
2026-03-28T16:10:38.101059,1.676995
2026-03-28T16:10:43.088125,1.676995
2026-03-28T16:10:43.088125,1.676995
2026-03-28T16:10:43.120054,1.916566
2026-03-28T16:10:53.100727,1.676995
2026-03-28T16:10:53.126870,1.676995
2026-03-28T16:11:03.106419,1.676995
2026-03-28T16:11:03.143408,1.676995
2026-03-28T16:11:08.136428,1.676995
2026-03-28T16:11:18.116360,1.916566
2026-03-28T16:11:23.114010,1.676995
2026-03-28T16:11:23.158018,1.676995
2026-03-28T16:11:33.129878,1.676995
2026-03-28T16:11:38.119101,1.916566
2026-03-28T16:11:38.163898,1.676995
2026-03-28T16:11:48.122197,1.676995
2026-03-28T16:11:48.171209,1.676995
2026-03-28T16:11:58.133975,1.916566
2026-03-28T16:11:58.178880,1.676995
2026-03-28T16:12:07.823213,1.676995
2026-03-28T16:12:08.178366,1.916566
2026-03-28T16:12:18.156556,1.676995
2026-03-28T16:12:23.164263,1.676995
2026-03-28T16:12:23.164263,1.676995
2026-03-28T16:12:33.151436,1.916566
2026-03-28T16:12:33.151436,1.916566
2026-03-28T16:12:33.183443,1.676995
2026-03-28T16:12:43.184981,1.676995
2026-03-28T16:12:48.158362,1.676995
2026-03-28T16:12:53.163540,1.916566
2026-03-28T16:12:53.209428,1.676995
2026-03-28T16:13:03.179099,1.676995
2026-03-28T16:13:07.823844,1.916566
2026-03-28T16:13:08.224578,1.676995
2026-03-28T16:13:18.188988,1.676995
2026-03-28T16:13:23.053663,1.916566
2026-03-28T16:13:23.219661,1.676995
2026-03-28T16:13:33.187404,1.676995
2026-03-28T16:13:38.194986,1.916566
2026-03-28T16:13:43.053734,1.676995
2026-03-28T16:13:43.214551,1.676995
2026-03-28T16:13:53.188360,1.916566
2026-03-28T16:13:53.222368,1.676995
2026-03-28T16:14:03.204863,1.676995
2026-03-28T16:14:03.231637,1.916566
2026-03-28T16:14:08.224286,1.676995
2026-03-28T16:14:18.210518,1.676995
2026-03-28T16:14:23.215579,1.676995
2026-03-28T16:14:23.249589,1.916566
2026-03-28T16:14:28.242659,1.676995
2026-03-28T16:14:38.208770,1.676995
2026-03-28T16:14:38.255330,1.916566
2026-03-28T16:14:48.227980,1.676995
2026-03-28T16:14:53.073802,1.676995
2026-03-28T16:14:53.246757,1.916566
2026-03-28T16:15:03.218295,1.676995
2026-03-28T16:15:07.831711,1.676995
2026-03-28T16:15:08.265439,1.676995
2026-03-28T16:15:13.242880,1.916566
2026-03-28T16:15:18.232815,1.916566
2026-03-28T16:15:23.218871,1.676995
2026-03-28T16:15:23.252875,1.676995
2026-03-28T16:15:33.228846,1.916566
2026-03-28T16:15:38.215778,1.676995
2026-03-28T16:15:38.256065,1.676995
2026-03-28T16:15:48.226983,1.916566
2026-03-28T16:15:53.236842,1.676995
2026-03-28T16:15:58.223550,1.676995
2026-03-28T16:15:58.269738,1.676995
2026-03-28T16:16:07.836077,1.916566
2026-03-28T16:16:08.285717,1.676995
2026-03-28T16:16:13.262731,1.676995
2026-03-28T16:16:23.238080,1.916566
2026-03-28T16:16:23.280078,1.676995
2026-03-28T16:16:33.249218,1.676995
2026-03-28T16:16:33.249218,1.916566
2026-03-28T16:16:43.248384,1.676995
2026-03-28T16:16:43.281392,1.676995
2026-03-28T16:16:53.259200,1.676995
2026-03-28T16:16:58.244255,1.916566
2026-03-28T16:16:58.277264,1.676995
2026-03-28T16:17:42.937517,1.676995
2026-03-28T16:17:48.445698,1.916566
2026-03-28T16:17:50.538125,1.676995
2026-03-28T16:17:58.448505,1.676995
2026-03-28T16:18:03.440081,1.916566
2026-03-28T16:18:08.440077,1.676995
2026-03-28T16:18:08.459082,1.676995
2026-03-28T16:18:18.455579,1.916566
2026-03-28T16:18:20.546158,1.676995
2026-03-28T16:18:28.470042,1.676995
2026-03-28T16:18:33.456989,2.156137
2026-03-28T16:18:33.488154,1.676995
2026-03-28T16:18:43.468282,1.676995
2026-03-28T16:18:48.458914,1.916566
2026-03-28T16:18:53.465917,1.676995
2026-03-28T16:18:53.616878,1.916566
2026-03-28T16:18:58.530747,1.676995
2026-03-28T16:19:08.471771,1.676995
2026-03-28T16:19:08.515781,1.916566
2026-03-28T16:19:18.482805,1.676995
2026-03-28T16:19:23.474518,1.916566
2026-03-28T16:19:23.513523,1.676995
2026-03-28T16:19:33.482890,1.676995
2026-03-28T16:19:38.492997,1.916566
2026-03-28T16:19:43.483552,1.676995
2026-03-28T16:19:43.525867,1.676995
2026-03-28T16:19:53.497627,1.916566
2026-03-28T16:19:58.489488,1.676995
2026-03-28T16:19:58.520126,1.676995
2026-03-28T16:20:08.500002,1.916566
2026-03-28T16:20:08.535010,1.676995
2026-03-28T16:20:18.557737,1.676995
2026-03-28T16:20:18.557737,1.916566
2026-03-28T16:20:28.515717,1.676995
2026-03-28T16:20:30.573017,1.916566
2026-03-28T16:20:38.553030,1.676995
2026-03-28T16:20:43.510911,1.676995
2026-03-28T16:20:43.557075,1.916566
2026-03-28T16:20:53.519097,1.676995
2026-03-28T16:20:53.519097,1.676995
2026-03-28T16:20:53.556554,1.676995
2026-03-28T16:21:03.527054,1.916566
2026-03-28T16:21:08.534220,1.676995
2026-03-28T16:21:08.578228,1.676995
2026-03-28T16:21:13.564299,1.916566
2026-03-28T16:21:23.538440,1.676995
2026-03-28T16:21:23.569601,1.676995
2026-03-28T16:21:28.565436,1.916566
2026-03-28T16:21:38.539548,1.676995
2026-03-28T16:21:38.572551,1.676995
2026-03-28T16:21:48.557715,1.916566
2026-03-28T16:21:48.558715,1.676995
2026-03-28T16:21:58.548551,1.676995
2026-03-28T16:21:58.594578,1.916566
2026-03-28T16:22:08.559946,1.676995
2026-03-28T16:22:08.605817,1.676995
2026-03-28T16:22:13.589457,1.916566
2026-03-28T16:22:23.557700,1.676995
2026-03-28T16:22:23.593704,1.676995
2026-03-28T16:22:33.566530,1.916566
2026-03-28T16:22:33.566530,1.676995
2026-03-28T16:22:43.581082,1.676995
2026-03-28T16:22:43.612102,1.916566
2026-03-28T16:22:48.606231,1.676995
2026-03-28T16:22:58.579988,1.916566
2026-03-28T16:22:58.615010,1.676995
2026-03-28T16:23:08.591384,1.676995
2026-03-28T16:23:08.633665,1.916566
2026-03-28T16:23:18.609717,1.676995
2026-03-28T16:23:18.609717,1.916566
2026-03-28T16:23:28.598838,1.676995
2026-03-28T16:23:30.615931,1.916566
2026-03-28T16:23:38.638970,1.676995
2026-03-28T16:23:43.590792,1.916566
2026-03-28T16:23:43.634800,1.676995
2026-03-28T16:23:53.599868,1.676995
2026-03-28T16:23:53.639936,1.916566
2026-03-28T16:23:58.634516,1.676995
2026-03-28T16:24:03.622572,1.676995
2026-03-28T16:24:08.664556,1.916566
2026-03-28T16:24:18.599924,1.676995
2026-03-28T16:24:18.637935,1.676995
2026-03-28T16:24:28.617958,1.916566
2026-03-28T16:24:30.626848,1.676995
2026-03-28T16:24:38.622050,1.676995
2026-03-28T16:24:40.633033,1.916566
2026-03-28T16:24:43.645032,1.676995
2026-03-28T16:24:48.640378,1.676995
2026-03-28T16:24:58.630253,1.916566
2026-03-28T16:25:00.634275,1.676995
2026-03-28T16:25:03.660284,1.916566
2026-03-28T16:25:08.692113,1.676995
2026-03-28T16:25:13.674132,1.676995
2026-03-28T16:25:18.667904,1.916566
2026-03-28T16:25:28.638951,1.676995
2026-03-28T16:25:28.679755,1.916566
2026-03-28T16:25:33.655484,1.676995
2026-03-28T16:25:38.677450,1.676995
2026-03-28T16:25:48.649268,1.916566
2026-03-28T16:25:48.681275,1.676995
2026-03-28T16:25:58.651360,1.676995
2026-03-28T16:25:58.685362,1.916566
2026-03-28T16:26:08.661353,1.676995
2026-03-28T16:26:08.696828,1.676995
2026-03-28T16:26:13.678877,1.916566
2026-03-28T16:26:18.683400,1.916566
2026-03-28T16:26:18.683400,1.676995
2026-03-28T16:26:28.671361,1.676995
2026-03-28T16:26:30.651837,1.916566
2026-03-28T16:26:38.683801,1.676995
2026-03-28T16:26:43.673131,1.676995
2026-03-28T16:26:43.712131,1.916566
2026-03-28T16:26:53.674384,1.676995
2026-03-28T16:26:53.674384,1.676995
2026-03-28T16:26:53.719272,1.916566
2026-03-28T16:27:03.684238,1.676995
2026-03-28T16:27:08.697582,1.676995
2026-03-28T16:27:08.736367,1.676995
2026-03-28T16:27:13.718646,1.916566
2026-03-28T16:27:23.696629,1.676995
2026-03-28T16:27:28.688364,1.916566
2026-03-28T16:27:28.722434,1.676995
2026-03-28T16:27:38.700351,1.676995
2026-03-28T16:27:40.662347,1.916566
2026-03-28T16:27:48.720249,1.676995
2026-03-28T16:27:48.720249,1.916566
2026-03-28T16:27:58.708386,1.676995
2026-03-28T16:28:00.672538,1.676995
2026-03-28T16:28:08.722366,1.916566
2026-03-28T16:28:08.765786,1.676995
2026-03-28T16:28:13.750015,1.676995
2026-03-28T16:28:23.722525,1.916566
2026-03-28T16:28:28.709845,1.676995
2026-03-28T16:28:28.756847,1.676995
2026-03-28T16:28:33.731565,1.916566
2026-03-28T16:29:30.833041,3.35399
2026-03-28T16:29:33.696078,3.114419
2026-03-28T16:29:43.639694,3.35399
2026-03-28T16:29:43.686394,223.6393
2026-03-28T16:29:53.644809,1610.275
2026-03-28T16:29:53.644809,1610.275
2026-03-28T16:29:58.653163,1606.561
2026-03-28T16:29:58.686174,1605.124
2026-03-28T16:30:08.663286,1604.765
2026-03-28T16:30:10.755230,1603.926
2026-03-28T16:30:18.669628,1601.291
2026-03-28T16:30:23.646664,1602.489
2026-03-28T16:30:23.693672,1602.609
2026-03-28T16:30:33.656448,881.5005
2026-03-28T16:30:38.650318,3.114419
2026-03-28T16:30:43.656993,3.35399
2026-03-28T16:30:43.696976,3.114419
2026-03-28T16:30:53.671364,3.35399
2026-03-28T16:30:58.663354,3.114419
2026-03-28T16:30:58.698280,3.35399
2026-03-28T16:31:08.675426,3.35399
2026-03-28T16:31:08.716849,3.114419
2026-03-28T16:31:18.680731,3.35399
2026-03-28T16:31:23.669309,3.114419
2026-03-28T16:31:28.672514,3.35399
2026-03-28T16:31:28.709523,3.114419
2026-03-28T16:31:38.686535,3.35399
2026-03-28T16:31:43.681323,3.114419
2026-03-28T16:31:43.712330,3.35399
2026-03-28T16:31:53.690502,3.114419
2026-03-28T16:31:53.724239,3.114419
2026-03-28T16:31:58.716746,3.35399
2026-03-28T16:32:08.702646,3.114419
2026-03-28T16:32:13.700547,3.35399
2026-03-28T16:32:18.694348,3.114419
2026-03-28T16:32:18.741339,3.114419
2026-03-28T16:32:28.701693,130.0869
2026-03-28T16:32:28.744020,331.8055
2026-03-28T16:32:38.712554,331.3263
2026-03-28T16:32:40.773742,331.3263
2026-03-28T16:32:43.744931,331.3263
2026-03-28T16:32:53.722391,332.2846
2026-03-28T16:32:58.720797,332.5242
2026-03-28T16:32:58.775808,331.5659
2026-03-28T16:33:08.726859,332.2846
2026-03-28T16:33:13.719870,332.045
2026-03-28T16:33:13.749873,332.045
2026-03-28T16:33:23.723475,331.3263
2026-03-28T16:33:23.760484,330.8472
2026-03-28T16:33:33.735025,330.6076
2026-03-28T16:33:38.727912,331.0868
2026-03-28T16:33:43.744662,330.8472
2026-03-28T16:33:43.770659,330.8472
2026-03-28T16:33:53.749108,331.0868
2026-03-28T16:33:58.742025,332.045
2026-03-28T16:33:58.766892,332.2846
2026-03-28T16:33:58.816900,332.2846
2026-03-28T16:34:08.749229,333.0033
2026-03-28T16:34:08.786236,332.5242
2026-03-28T16:34:18.744748,332.2846
2026-03-28T16:34:18.785137,333.2429
2026-03-28T16:34:28.742322,331.8055
2026-03-28T16:34:28.777330,332.2846
2026-03-28T16:34:38.747857,332.2846
2026-03-28T16:34:38.782838,266.1631
2026-03-28T16:34:48.759857,3.35399
2026-03-28T16:34:53.764803,3.114419
2026-03-28T16:34:53.823877,3.114419
2026-03-28T16:34:58.804943,3.114419
2026-03-28T16:35:03.784161,3.35399
2026-03-28T16:35:13.756281,3.114419
2026-03-28T16:35:13.799287,3.35399
2026-03-28T16:35:23.768152,3.114419
2026-03-28T16:35:23.807166,3.114419
